customerid,orderid,rank_id
2118969,14448761,1
2118969,14727918,2
2118970,14447974,1
2118972,14451872,1
2118974,14449976,1
2118974,14714263,2
2118974,15500586,3
2118974,17236751,4
2118976,14448612,1
2118977,14448328,1
2118978,14448227,1
2118978,15668809,2
2118978,15702969,3
2118978,15913436,4
2118978,16120522,5
2118978,16744406,6
2118978,16772084,7
2118978,16975178,8
2118978,17300226,9
2118978,17525434,10
2118978,17546911,11
2118982,16635072,1
2118982,16637984,2
2118989,15074753,1
2118990,14448481,1
2118991,14447791,1
2118991,16672429,2
2118995,14478092,1
2118995,16005596,2
2118995,16006074,3
2118996,16133438,1
2118996,16325133,2
2118999,15013846,1
2118999,15935800,2
2118999,16118981,3
2118999,16153321,4
2118999,16340481,5
2118999,17297738,6
2118999,17432452,7
2119003,14449192,1
2119003,15965965,2
2119003,16893908,3
2119006,16225231,1
2119010,14450405,1
2119010,14722517,2
2119010,17005081,3
2119011,14450452,1
2119011,15241161,2
2119013,14470266,1
2119019,14448788,1
2119019,15823780,2
2119020,14450109,1
2119022,14448702,1
2119023,14448363,1
2119023,14473265,2
2119023,14474574,3
2119023,14474610,4
2119023,14574376,5
2119023,14628875,6
2119023,14642133,7
2119023,14659996,8
2119023,14693164,9
2119023,14781530,10
2119023,14910132,11
2119023,14927998,12
2119023,14973928,13
2119023,15112490,14
2119023,15183020,15
2119023,15183126,16
2119023,15191201,17
2119023,15212075,18
2119023,15228218,19
2119023,15251280,20
2119023,15274144,21
2119023,15382303,22
2119023,15532506,23
2119023,15605125,24
2119023,15655518,25
2119023,15695844,26
2119023,15731326,27
2119023,15776177,28
2119023,15781249,29
2119023,15812006,30
2119023,15920103,31
2119023,16115413,32
2119023,16121768,33
2119023,16327159,34
2119024,14448309,1
2119024,16392805,2
2119026,15825023,1
2119027,14448496,1
2119027,14589158,2
2119027,14763000,3
2119027,15198417,4
2119027,15475148,5
2119027,15821167,6
2119027,16443490,7
2119027,16870188,8
2119027,17198739,9
2119027,17272634,10
2119033,14449100,1
2119038,14449463,1
2119039,14762277,1
2119042,14448703,1
2119042,14449573,2
2119043,15365653,1
2119044,17145153,1
2119045,14533744,1
2119045,14598324,2
2119045,14655064,3
2119045,15511840,4
2119045,15926619,5
2119045,17033476,6
2119045,17357681,7
2119046,14478168,1
2119046,14647100,2
2119046,14703895,3
2119046,15532400,4
2119046,16750052,5
2119046,17033779,6
2119050,14449034,1
2119050,15273593,2
2119050,15699523,3
2119050,16046666,4
2119050,16275201,5
2119050,17360921,6
2119050,17450956,7
2119054,14449128,1
2119054,17102564,2
2119054,17175924,3
2119055,14448657,1
2119055,14480941,2
2119055,14481213,3
2119055,14523240,4
2119055,14523348,5
2119055,15077993,6
2119055,15126737,7
2119055,15275721,8
2119055,15360162,9
2119055,15406733,10
2119055,15729668,11
2119055,15989958,12
2119055,16172093,13
2119055,16323484,14
2119055,16696064,15
2119055,16748157,16
2119055,16805162,17
2119055,16913809,18
2119055,17014798,19
2119055,17088177,20
2119055,17278142,21
2119055,17326300,22
2119055,17548153,23
2119059,14449533,1
2119063,14450035,1
2119063,14760831,2
2119063,14973717,3
2119063,15095447,4
2119063,15235352,5
2119063,15713012,6
2119063,15806554,7
2119063,15891156,8
2119063,15935429,9
2119063,16227518,10
2119063,16549382,11
2119063,17195987,12
2119063,17382744,13
2119063,17522913,14
2119064,15585397,1
2119066,15134240,1
2119066,16192389,2
2119067,14452967,1
2119070,14578250,1
2119070,14622096,2
2119070,14754778,3
2119070,14829622,4
2119070,14886431,5
2119070,15123659,6
2119070,15204145,7
2119070,15302065,8
2119070,15657884,9
2119070,15921999,10
2119070,16107300,11
2119070,16372093,12
2119070,17043267,13
2119070,17124806,14
2119070,17332117,15
2119071,14885836,1
2119075,17032110,1
2119079,14448876,1
2119080,14886853,1
2119081,14452245,1
2119084,14450409,1
2119084,14481695,2
2119084,17245443,3
2119086,15154754,1
2119086,15555608,2
2119086,15822437,3
2119088,14449232,1
2119088,14501753,2
2119093,17041906,1
2119096,14450366,1
2119097,14449704,1
2119097,17273030,2
2119097,17519614,3
2119098,14782977,1
2119099,14449338,1
2119100,14455344,1
2119101,14451584,1
2119101,14455524,2
2119101,14736834,3
2119101,14758702,4
2119101,17194656,5
2119101,17232125,6
2119101,17267288,7
2119101,17267599,8
2119101,17378821,9
2119103,14449786,1
2119103,16843943,2
2119105,14450815,1
2119105,14732074,2
2119105,14825383,3
2119105,15102175,4
2119105,15131564,5
2119105,15284982,6
2119105,15546471,7
2119105,15798160,8
2119105,16143431,9
2119105,16820012,10
2119105,16970084,11
2119105,17056350,12
2119105,17302700,13
2119105,17528031,14
2119106,14456532,1
2119107,14450243,1
2119107,14688730,2
2119107,15247160,3
2119107,15835840,4
2119107,16561105,5
2119108,14452044,1
2119110,14450047,1
2119110,14736306,2
2119110,14909540,3
2119110,15103285,4
2119110,15182599,5
2119110,16815537,6
2119110,17095346,7
2119110,17196844,8
2119110,17298160,9
2119110,17534483,10
2119112,14450266,1
2119112,14510863,2
2119112,14540723,3
2119112,15181557,4
2119112,16276507,5
2119113,14450487,1
2119113,15138160,2
2119113,15737566,3
2119113,17510669,4
2119114,14449767,1
2119114,14730336,2
2119114,14904079,3
2119114,15109494,4
2119114,15270408,5
2119114,15629064,6
2119114,15996459,7
2119114,16983496,8
2119114,17442425,9
2119117,14450155,1
2119119,14451832,1
2119122,14450456,1
2119125,14449847,1
2119126,15786638,1
2119126,16966173,2
2119128,14450434,1
2119129,14451920,1
2119129,16057295,2
2119129,17349655,3
2119130,14450229,1
2119130,15170134,2
2119130,15952546,3
2119130,17429871,4
2119131,15451978,1
2119142,14450806,1
2119143,14449997,1
2119146,14451287,1
2119146,14773750,2
2119147,17173582,1
2119149,14450653,1
2119149,14910652,2
2119154,14451652,1
2119155,14450190,1
2119158,14451674,1
2119158,14870960,2
2119158,15456698,3
2119158,15695684,4
2119159,14457014,1
2119159,14502708,2
2119159,14779692,3
2119159,15215663,4
2119159,15583098,5
2119159,15742181,6
2119159,16994331,7
2119159,17038557,8
2119159,17133254,9
2119159,17264362,10
2119162,14493808,1
2119162,14904589,2
2119162,15369458,3
2119162,17298254,4
2119162,17466464,5
2119164,14455294,1
2119164,14501267,2
2119164,14671151,3
2119164,14816935,4
2119164,14999455,5
2119164,15020519,6
2119165,14454035,1
2119165,15078710,2
2119166,14451070,1
2119166,14651978,2
2119166,14783701,3
2119166,15582010,4
2119168,14451214,1
2119168,14518525,2
2119168,15409134,3
2119168,16752091,4
2119169,14620585,1
2119169,14789675,2
2119172,14452321,1
2119172,15325738,2
2119180,14451343,1
2119181,14450837,1
2119187,14452329,1
2119187,15076835,2
2119187,15176096,3
2119187,16273785,4
2119187,16540651,5
2119187,17029105,6
2119187,17093538,7
2119187,17299081,8
2119189,14452508,1
2119189,14821934,2
2119189,14822930,3
2119189,15064459,4
2119189,15821861,5
2119189,15989437,6
2119189,16087253,7
2119189,16187433,8
2119189,16318198,9
2119189,16451657,10
2119189,16668389,11
2119189,16792593,12
2119189,16994953,13
2119189,17400710,14
2119190,14452478,1
2119190,15025566,2
2119193,14452041,1
2119193,14880657,2
2119193,15379475,3
2119194,14772548,1
2119194,15387716,2
2119194,15691528,3
2119194,16174869,4
2119194,16763643,5
2119194,17219213,6
2119194,17414146,7
2119194,17441928,8
2119194,17517727,9
2119196,14456590,1
2119196,15473165,2
2119199,14452773,1
2119202,14457052,1
2119203,14456429,1
2119206,14555348,1
2119206,16891191,2
2119206,16987971,3
2119206,17117198,4
2119215,14451407,1
2119215,15237329,2
2119215,15338080,3
2119215,15478835,4
2119215,15533374,5
2119218,14452218,1
2119218,17054788,2
2119219,15017040,1
2119219,15481418,2
2119219,15485512,3
2119220,14455951,1
2119224,14454226,1
2119224,15865328,2
2119226,14452241,1
2119228,14452565,1
2119228,14487070,2
2119229,14453309,1
2119230,14452166,1
2119230,16358053,2
2119230,16660624,3
2119230,16767591,4
2119230,17373565,5
2119231,14451692,1
2119232,14452314,1
2119234,14452014,1
2119237,15997108,1
2119237,16293535,2
2119237,17024054,3
2119238,14837400,1
2119238,14837939,2
2119239,14454585,1
2119243,14728558,1
2119247,14451794,1
2119248,14452663,1
2119250,14453791,1
2119253,14827641,1
2119253,17243246,2
2119256,14455849,1
2119257,14452937,1
2119257,14830476,2
2119257,14830687,3
2119258,14451962,1
2119261,14453706,1
2119264,14453414,1
2119264,14473554,2
2119264,14473779,3
2119264,14541994,4
2119264,14784308,5
2119264,14815029,6
2119264,15038784,7
2119264,15119308,8
2119265,14452005,1
2119265,15070472,2
2119266,14452692,1
2119268,14453358,1
2119268,14960397,2
2119268,15216722,3
2119268,17225201,4
2119272,14453072,1
2119277,14453751,1
2119278,16157307,1
2119278,16397396,2
2119278,17476080,3
2119278,17497576,4
2119279,14579245,1
2119279,16270260,2
2119280,16218746,1
2119281,14454210,1
2119282,14459746,1
2119283,14459810,1
2119283,16331222,2
2119284,14453237,1
2119284,14834544,2
2119286,14454440,1
2119288,14490548,1
2119288,14738626,2
2119290,14452473,1
2119291,14452866,1
2119291,15675333,2
2119297,14840462,1
2119297,15607486,2
2119297,15607812,3
2119299,14454437,1
2119302,14625522,1
2119302,16293727,2
2119303,15034014,1
2119305,14452718,1
2119305,14692844,2
2119305,14795468,3
2119305,15411999,4
2119305,16557381,5
2119307,14453041,1
2119307,14495902,2
2119307,14794282,3
2119307,15509610,4
2119307,15793253,5
2119307,16128312,6
2119307,17410989,7
2119307,17484263,8
2119308,16871864,1
2119311,14575418,1
2119312,14660389,1
2119312,16196445,2
2119315,14455637,1
2119316,14454579,1
2119321,14453469,1
2119321,15460085,2
2119321,15713885,3
2119321,16253107,4
2119321,16424630,5
2119321,16522009,6
2119321,16694692,7
2119322,15671590,1
2119322,16149354,2
2119322,16704166,3
2119324,14453056,1
2119328,14453426,1
2119328,15281476,2
2119329,14453343,1
2119329,15058360,2
2119333,14459291,1
2119334,14455889,1
2119335,14453600,1
2119336,14545994,1
2119337,14459646,1
2119343,14453987,1
2119344,14453954,1
2119346,14454225,1
2119349,14453972,1
2119349,14747153,2
2119349,15058225,3
2119349,16962239,4
2119349,16964450,5
2119349,16964551,6
2119353,14453758,1
2119354,14453456,1
2119356,14453964,1
2119356,14538442,2
2119356,17496750,3
2119361,14540199,1
2119363,14454106,1
2119363,14492123,2
2119363,14866367,3
2119363,15467180,4
2119363,15557744,5
2119363,16162759,6
2119363,16928580,7
2119364,14458866,1
2119366,14454361,1
2119368,14999062,1
2119368,15133329,2
2119368,15136261,3
2119368,15188834,4
2119368,15224936,5
2119368,15608906,6
2119368,15796977,7
2119368,16645961,8
2119368,16689961,9
2119368,17138319,10
2119369,15873223,1
2119372,14454950,1
2119372,14548918,2
2119372,15215677,3
2119372,16413018,4
2119372,16824532,5
2119376,14457470,1
2119376,14748815,2
2119376,16054750,3
2119376,16610641,4
2119376,16884513,5
2119378,14454621,1
2119381,14455205,1
2119381,14584498,2
2119382,14456181,1
2119382,14693403,2
2119382,14927778,3
2119382,15155324,4
2119382,15253326,5
2119382,16237590,6
2119382,16412059,7
2119385,14897328,1
2119385,15541407,2
2119385,16558268,3
2119388,17148229,1
2119388,17342935,2
2119388,17417864,3
2119390,14454468,1
2119393,15658558,1
2119393,16385679,2
2119393,16930685,3
2119393,17455167,4
2119393,17455577,5
2119397,14454745,1
2119402,14456011,1
2119402,14798098,2
2119402,14836382,3
2119405,14462132,1
2119405,16569470,2
2119406,14454242,1
2119406,14625910,2
2119406,14869580,3
2119406,15252291,4
2119406,15938457,5
2119408,14456483,1
2119410,14454282,1
2119411,14470691,1
2119411,14991729,2
2119411,15040913,3
2119411,15228819,4
2119411,15562059,5
2119411,15725188,6
2119413,14455858,1
2119413,15289994,2
2119413,15627389,3
2119413,15638216,4
2119413,15781066,5
2119414,14569360,1
2119416,14455116,1
2119420,14460613,1
2119424,16923520,1
2119424,16962487,2
2119425,14457048,1
2119425,14511892,2
2119425,14738243,3
2119425,14766431,4
2119425,15075994,5
2119425,15398674,6
2119426,14455814,1
2119426,14456690,2
2119426,14499089,3
2119426,15097707,4
2119426,15106017,5
2119426,15134373,6
2119426,15383569,7
2119426,15640307,8
2119426,15920232,9
2119426,16184159,10
2119426,16291049,11
2119426,16565910,12
2119426,16816638,13
2119426,16876099,14
2119426,16954533,15
2119426,17171751,16
2119426,17260403,17
2119428,16017503,1
2119431,14456998,1
2119433,14455021,1
2119438,14568022,1
2119438,15418591,2
2119441,14455114,1
2119445,14456062,1
2119445,14512555,2
2119445,15716127,3
2119446,14458547,1
2119448,15240112,1
2119448,15254476,2
2119448,15406854,3
2119448,15626312,4
2119448,15671030,5
2119448,15871461,6
2119448,16455494,7
2119448,16521986,8
2119448,17127652,9
2119449,14458565,1
2119449,14459180,2
2119451,14455040,1
2119452,14455510,1
2119454,14455538,1
2119454,14499185,2
2119454,14813481,3
2119454,15027999,4
2119454,15268650,5
2119454,15913347,6
2119454,15983016,7
2119455,14747869,1
2119459,14455707,1
2119462,14458025,1
2119464,14860744,1
2119466,14456321,1
2119467,14455740,1
2119467,14562693,2
2119468,14455479,1
2119472,14456350,1
2119473,14455395,1
2119474,14540435,1
2119476,14456095,1
2119476,17356757,2
2119480,14483931,1
2119480,14484409,2
2119481,14456871,1
2119481,15167594,2
2119481,15909911,3
2119481,17522325,4
2119482,14456157,1
2119483,14456763,1
2119483,14573602,2
2119483,15162704,3
2119483,15162917,4
2119483,16254313,5
2119486,14455535,1
2119486,14533425,2
2119486,15083128,3
2119486,15217653,4
2119486,15628648,5
2119486,15679952,6
2119486,15971658,7
2119486,16930422,8
2119486,17181829,9
2119486,17481247,10
2119487,14627209,1
2119488,14455969,1
2119488,14557774,2
2119488,14562107,3
2119493,14456678,1
2119497,14456295,1
2119501,14456399,1
2119501,15140591,2
2119501,15238876,3
2119503,14455796,1
2119504,15606677,1
2119504,16183197,2
2119504,16325529,3
2119504,16377241,4
2119505,14455830,1
2119505,17423888,2
2119506,14457102,1
2119507,14458100,1
2119509,17374219,1
2119510,14456076,1
2119513,14456527,1
2119513,14626463,2
2119513,15143959,3
2119513,15868129,4
2119516,14456689,1
2119517,15503658,1
2119517,15973449,2
2119517,15998310,3
2119517,16083674,4
2119517,16168502,5
2119517,16202781,6
2119517,16327209,7
2119517,16371723,8
2119517,16420302,9
2119517,16466347,10
2119517,16503730,11
2119517,16512554,12
2119517,16544658,13
2119517,16567962,14
2119517,16643045,15
2119517,16678895,16
2119517,16714303,17
2119517,16732861,18
2119517,16766595,19
2119517,16774005,20
2119517,16802827,21
2119517,16894929,22
2119517,16928192,23
2119517,16970897,24
2119517,16998735,25
2119517,17048937,26
2119517,17071689,27
2119517,17215320,28
2119517,17236802,29
2119517,17270679,30
2119517,17282882,31
2119517,17312351,32
2119517,17393800,33
2119517,17427095,34
2119517,17439801,35
2119517,17523741,36
2119517,17526170,37
2119520,14458064,1
2119520,17497125,2
2119521,15268811,1
2119521,15425153,2
2119521,15735091,3
2119521,17055903,4
2119521,17159657,5
2119521,17168129,6
2119521,17231679,7
2119522,14456994,1
2119522,15279976,2
2119522,15478905,3
2119525,14457825,1
2119525,14590302,2
2119527,14456768,1
2119527,14629866,2
2119527,15312913,3
2119527,15536013,4
2119527,17109382,5
2119530,14704067,1
2119532,14456342,1
2119532,14625503,2
2119532,14768353,3
2119532,14866683,4
2119532,15246498,5
2119532,15285776,6
2119532,15321439,7
2119532,15362734,8
2119532,15484416,9
2119532,15546144,10
2119532,15741678,11
2119533,14458264,1
2119534,15390271,1
2119534,16760487,2
2119537,14457075,1
2119537,14970526,2
2119537,15365991,3
2119538,14459148,1
2119539,14946943,1
2119542,14456541,1
2119543,14456449,1
2119547,16577177,1
2119549,14475469,1
2119549,14810969,2
2119549,14897878,3
2119549,15080302,4
2119549,15142487,5
2119549,15157851,6
2119549,15996574,7
2119549,16052321,8
2119549,16140743,9
2119549,16463319,10
2119549,16492781,11
2119549,16824027,12
2119549,16837830,13
2119549,16854695,14
2119549,16895888,15
2119554,14456991,1
2119555,14456661,1
2119555,14510982,2
2119556,14456942,1
2119556,14929773,2
2119556,15233557,3
2119556,15565769,4
2119556,15584484,5
2119556,16375496,6
2119556,16969924,7
2119556,17277962,8
2119557,14613303,1
2119557,14642088,2
2119560,14457314,1
2119560,14483425,2
2119560,15075004,3
2119560,15620475,4
2119560,15825523,5
2119560,15963930,6
2119560,16635590,7
2119560,16744198,8
2119560,17400412,9
2119561,14459267,1
2119563,14456805,1
2119566,14458129,1
2119566,15334521,2
2119566,16035645,3
2119566,16047511,4
2119568,14458235,1
2119569,14457781,1
2119571,14457614,1
2119571,16141442,2
2119572,14457016,1
2119573,14457234,1
2119573,14530507,2
2119573,15354973,3
2119573,17031531,4
2119575,14458897,1
2119577,14458349,1
2119578,14457816,1
2119578,15217071,2
2119578,16759959,3
2119578,17357126,4
2119578,17525953,5
2119579,14950449,1
2119579,16448760,2
2119581,14476278,1
2119581,14693673,2
2119581,14725077,3
2119581,14853559,4
2119581,15202560,5
2119581,15584696,6
2119581,15679697,7
2119581,15719424,8
2119581,16864927,9
2119581,17382657,10
2119582,14458146,1
2119582,14600917,2
2119586,14460097,1
2119591,15115370,1
2119591,15180272,2
2119591,15676321,3
2119591,16168040,4
2119591,16509648,5
2119591,17020160,6
2119591,17372216,7
2119594,14458454,1
2119594,14717187,2
2119597,14458049,1
2119598,14457711,1
2119600,14457788,1
2119602,14457774,1
2119607,14458368,1
2119607,15146211,2
2119607,15327305,3
2119607,15746132,4
2119607,15902566,5
2119607,16569406,6
2119607,16928155,7
2119607,16960159,8
2119607,17111791,9
2119608,14642383,1
2119608,14899169,2
2119608,15963270,3
2119608,16007457,4
2119608,16082965,5
2119608,16126530,6
2119608,16195098,7
2119608,16202731,8
2119608,16294093,9
2119608,16296611,10
2119608,16454907,11
2119608,16566390,12
2119608,16567901,13
2119608,16569072,14
2119608,17029617,15
2119608,17049083,16
2119608,17297379,17
2119610,14458330,1
2119611,14458612,1
2119613,16713921,1
2119615,14457996,1
2119618,14458161,1
2119619,15250785,1
2119619,16035671,2
2119619,16678661,3
2119619,16756300,4
2119620,14458546,1
2119625,17056019,1
2119625,17373916,2
2119627,14460822,1
2119627,14482186,2
2119627,14559320,3
2119627,14599774,4
2119627,14650291,5
2119627,14690113,6
2119627,14904368,7
2119627,15154285,8
2119627,15178573,9
2119627,15254137,10
2119627,15415724,11
2119627,15777802,12
2119629,14460098,1
2119631,14457961,1
2119631,16201605,2
2119633,14457989,1
2119636,14458377,1
2119636,14864070,2
2119636,15696993,3
2119636,15821636,4
2119638,14460696,1
2119638,16815843,2
2119639,14458342,1
2119640,15429543,1
2119640,16184875,2
2119644,14458350,1
2119646,14826215,1
2119647,14458131,1
2119647,15119369,2
2119647,16230630,3
2119647,17473506,4
2119648,14458086,1
2119648,14586370,2
2119648,14926964,3
2119648,15119050,4
2119648,15229229,5
2119648,16071441,6
2119648,16674338,7
2119648,17117594,8
2119648,17442176,9
2119654,15198693,1
2119657,14458274,1
2119658,14458495,1
2119659,14458661,1
2119660,14459244,1
2119661,14458311,1
2119662,14499217,1
2119662,14517101,2
2119662,14545008,3
2119662,14616002,4
2119662,14796930,5
2119662,14839213,6
2119662,14850759,7
2119662,15062648,8
2119662,15148367,9
2119662,15203757,10
2119662,15305723,11
2119662,15426932,12
2119662,15673711,13
2119662,15711443,14
2119662,15723630,15
2119662,15746989,16
2119662,15779631,17
2119662,15882443,18
2119662,15910106,19
2119662,15939743,20
2119662,15955910,21
2119662,15986116,22
2119662,15998176,23
2119662,16032154,24
2119662,16037865,25
2119662,16073138,26
2119662,16095796,27
2119662,16147671,28
2119662,16200637,29
2119662,16235279,30
2119662,16323064,31
2119662,16323130,32
2119662,16359434,33
2119662,16380381,34
2119662,16406881,35
2119662,16446223,36
2119662,16465722,37
2119662,16468116,38
2119662,16529522,39
2119662,16549396,40
2119662,16549456,41
2119662,16600568,42
2119662,16639338,43
2119662,16681683,44
2119662,16811538,45
2119662,16858730,46
2119662,16908215,47
2119662,17007902,48
2119662,17045492,49
2119662,17117107,50
2119662,17152866,51
2119662,17509606,52
2119664,16728477,1
2119665,14459228,1
2119665,15021641,2
2119665,16144387,3
2119667,14458648,1
2119668,14458643,1
2119670,14458388,1
2119675,14474258,1
2119675,14734592,2
2119675,15300782,3
2119676,15498400,1
2119676,15540126,2
2119676,15601722,3
2119676,15639799,4
2119676,15725214,5
2119676,15780851,6
2119676,15787903,7
2119676,15846917,8
2119676,15848776,9
2119676,15851378,10
2119676,15871264,11
2119676,16116281,12
2119676,16122194,13
2119676,16360441,14
2119676,16401741,15
2119676,16447361,16
2119679,14458572,1
2119679,15283898,2
2119679,17517747,3
2119682,14458869,1
2119683,14459665,1
2119683,14660075,2
2119683,15063105,3
2119686,14458669,1
2119688,14458876,1
2119688,14495752,2
2119688,15009264,3
2119688,15159129,4
2119688,15238526,5
2119688,15282485,6
2119688,15493531,7
2119688,15493710,8
2119688,15533973,9
2119688,15641170,10
2119688,15643534,11
2119688,16150955,12
2119689,14459036,1
2119694,14458881,1
2119695,14458843,1
2119695,14535084,2
2119695,14582258,3
2119695,14912447,4
2119695,15523433,5
2119698,14459201,1
2119698,14597908,2
2119698,15634557,3
2119698,16261316,4
2119698,16861699,5
2119704,14458816,1
2119704,14459496,2
2119704,14531515,3
2119704,14838021,4
2119705,14460801,1
2119706,14459131,1
2119707,14464144,1
2119707,14814181,2
2119707,14884585,3
2119707,15485259,4
2119707,15601024,5
2119707,15661339,6
2119707,15690769,7
2119707,16323496,8
2119710,14459090,1
2119711,14459246,1
2119712,14459172,1
2119715,14458993,1
2119715,14478543,2
2119715,14492700,3
2119715,14978856,4
2119715,15513928,5
2119715,16698202,6
2119715,17231394,7
2119716,14459007,1
2119718,14459068,1
2119722,14459156,1
2119722,16835707,2
2119722,16839817,3
2119725,14459878,1
2119727,14460348,1
2119727,15646417,2
2119727,15856718,3
2119729,14585242,1
2119729,16412246,2
2119729,17421318,3
2119730,14459532,1
2119730,14630210,2
2119730,14690838,3
2119730,14866204,4
2119730,15268628,5
2119730,15311218,6
2119730,15426934,7
2119730,15673164,8
2119730,15700276,9
2119730,15970518,10
2119730,16123344,11
2119730,17161408,12
2119730,17169939,13
2119730,17196466,14
2119730,17270288,15
2119735,14517172,1
2119738,14833631,1
2119738,15027594,2
2119738,15191064,3
2119738,15205821,4
2119738,15253078,5
2119738,15329397,6
2119738,16101314,7
2119738,16616818,8
2119738,16719905,9
2119738,16965631,10
2119746,14459428,1
2119749,14459821,1
2119754,14460005,1
2119754,14837001,2
2119754,15284389,3
2119754,15583605,4
2119754,16147581,5
2119754,17002533,6
2119758,14684133,1
2119758,15349449,2
2119758,15436884,3
2119758,15551426,4
2119758,15587302,5
2119758,15690424,6
2119758,16318714,7
2119758,16681140,8
2119758,16839259,9
2119758,17164504,10
2119758,17344846,11
2119758,17504188,12
2119760,14460166,1
2119760,14544690,2
2119760,14799338,3
2119760,15188022,4
2119760,15252595,5
2119760,16682122,6
2119760,16884087,7
2119760,17198388,8
2119760,17536239,9
2119763,14477578,1
2119763,16511540,2
2119764,15514072,1
2119765,14459700,1
2119766,14460317,1
2119767,15028725,1
2119768,14459885,1
2119770,14518490,1
2119770,14521810,2
2119774,14765820,1
2119774,14813767,2
2119774,15089785,3
2119774,15110540,4
2119774,15279441,5
2119774,15936882,6
2119774,15955048,7
2119774,16138815,8
2119774,16463322,9
2119774,16568913,10
2119774,17446448,11
2119775,14459829,1
2119776,14907109,1
2119776,15330029,2
2119776,15379629,3
2119776,16945728,4
2119776,17271414,5
2119778,15445383,1
2119778,15802102,2
2119778,17046273,3
2119778,17148719,4
2119778,17198280,5
2119778,17487610,6
2119779,14460284,1
2119780,14460621,1
2119780,14791104,2
2119780,15633221,3
2119780,15677865,4
2119780,15887156,5
2119780,15934075,6
2119786,14489933,1
2119786,15070939,2
2119786,15364421,3
2119786,15364834,4
2119786,15623200,5
2119786,15693401,6
2119786,15914559,7
2119786,17505520,8
2119787,14866922,1
2119788,17388751,1
2119791,14460102,1
2119791,15438074,2
2119791,16782802,3
2119791,16865401,4
2119791,17329715,5
2119794,15449828,1
2119794,17036841,2
2119795,14468020,1
2119795,14993623,2
2119795,16481116,3
2119795,17210356,4
2119796,14460114,1
2119796,15517522,2
2119796,15550394,3
2119800,14460238,1
2119800,14720572,2
2119800,14777438,3
2119800,16872786,4
2119801,14460188,1
2119802,14460341,1
2119802,14793779,2
2119802,14835823,3
2119803,17530329,1
2119806,14460289,1
2119807,14460302,1
2119809,14618062,1
2119812,14460939,1
2119812,14572437,2
2119812,14796656,3
2119812,14979581,4
2119812,16346830,5
2119812,16347352,6
2119812,16387180,7
2119812,16476380,8
2119812,16526972,9
2119812,16616612,10
2119812,16648999,11
2119812,16718260,12
2119812,16759111,13
2119812,17201053,14
2119812,17361815,15
2119819,17023379,1
2119823,14488203,1
2119823,14748090,2
2119823,15834768,3
2119823,16524246,4
2119823,16676723,5
2119823,17173419,6
2119828,14460429,1
2119833,14460797,1
2119835,14460485,1
2119835,15531196,2
2119835,15531556,3
2119837,14503124,1
2119839,14460881,1
2119839,14820864,2
2119839,15026110,3
2119839,15427145,4
2119841,14460652,1
2119841,14660224,2
2119841,14750197,3
2119847,17449955,1
2119852,14626734,1
2119854,14462294,1
2119856,14559833,1
2119856,15443435,2
2119857,14460897,1
2119857,14845873,2
2119857,16150761,3
2119858,14460792,1
2119858,15426360,2
2119863,14664044,1
2119865,14560931,1
2119865,15566757,2
2119865,16167158,3
2119865,16227195,4
2119865,16417067,5
2119865,16704856,6
2119865,17382949,7
2119866,15437929,1
2119866,15495340,2
2119866,16297077,3
2119866,16609875,4
2119866,16828144,5
2119866,16829554,6
2119867,14766877,1
2119867,14853316,2
2119867,15202043,3
2119867,15308703,4
2119867,15391465,5
2119867,15581371,6
2119867,16167944,7
2119867,16365214,8
2119867,17206127,9
2119869,14501682,1
2119879,14483356,1
2119887,14460850,1
2119890,14460889,1
2119890,14758361,2
2119890,14802817,3
2119892,16941887,1
2119892,17287003,2
2119903,14753481,1
2119903,15093868,2
2119908,16108835,1
2119910,17056145,1
2119911,17028392,1
2119914,14461073,1
2119915,14846442,1
2119915,15046631,2
2119915,15133681,3
2119930,14461163,1
2119934,14468572,1
2119937,14767592,1
2119937,14830085,2
2119937,15244420,3
2119937,15565767,4
2119937,15599869,5
2119937,15605774,6
2119937,15623035,7
2119937,15648752,8
2119937,15649663,9
2119937,15699669,10
2119937,15730120,11
2119937,15789096,12
2119937,15859864,13
2119937,15866230,14
2119937,15908345,15
2119937,15959327,16
2119937,15980893,17
2119937,16004691,18
2119937,16007167,19
2119937,16038768,20
2119937,16039302,21
2119937,16039557,22
2119937,16470781,23
2119937,16515165,24
2119937,17450238,25
2119941,14475501,1
2119941,14489181,2
2119941,14541760,3
2119941,14565340,4
2119941,14591230,5
2119941,14628907,6
2119941,14684671,7
2119941,14745436,8
2119945,14529748,1
2119945,15218104,2
2119952,17146552,1
2119953,16342041,1
2119958,14572068,1
2119958,14757001,2
2119958,14914994,3
2119958,15380544,4
2119958,16612637,5
2119958,16844138,6
2119960,14584788,1
2119960,16446235,2
2119960,17381896,3
2119963,14867696,1
2119964,15938963,1
2119970,15087234,1
2119970,15218806,2
2119979,14535003,1
2119984,16256439,1
2119984,16656024,2
2119986,17548458,1
2119987,14506248,1
2119989,14467905,1
2119989,15037288,2
2119989,15045676,3
2119989,15724764,4
2119989,16114978,5
2119989,16484669,6
2119993,14502088,1
2119993,16529337,2
2119993,17105870,3
2120004,15630539,1
2120012,14975423,1
2120012,16967034,2
2120014,14490905,1
2120014,14687268,2
2120014,14957075,3
2120014,16669865,4
2120014,17040006,5
2120014,17468646,6
